,id,date,city,store_localisation_x,store_localisation_y,product,quantity,event_ID,is_event,min_people,max_people,store_id
9228,9229,18.06.2024,Krakow,50.07869044246752,19.948764088021026,ice_cream,204,-1,-1.0,-1.0,-1.0,7
9229,9230,18.06.2024,Krakow,50.07869044246752,19.948764088021026,alcohol,160,-1,-1.0,-1.0,-1.0,7
9230,9231,18.06.2024,Krakow,50.08411987028445,19.998484911387347,beer,149,-1,-1.0,-1.0,-1.0,8
9231,9232,18.06.2024,Krakow,50.08411987028445,19.998484911387347,bread/bakery,353,-1,-1.0,-1.0,-1.0,8
9232,9233,18.06.2024,Krakow,50.08411987028445,19.998484911387347,beverages,448,-1,-1.0,-1.0,-1.0,8
9233,9234,18.06.2024,Krakow,50.08411987028445,19.998484911387347,dairy,49,-1,-1.0,-1.0,-1.0,8
9234,9235,18.06.2024,Krakow,50.08411987028445,19.998484911387347,eggs,20,-1,-1.0,-1.0,-1.0,8
9235,9236,18.06.2024,Krakow,50.08411987028445,19.998484911387347,sweets,325,-1,-1.0,-1.0,-1.0,8
9236,9237,18.06.2024,Krakow,50.08411987028445,19.998484911387347,meat,51,-1,-1.0,-1.0,-1.0,8
9237,9238,18.06.2024,Krakow,50.08411987028445,19.998484911387347,cleaning_products,220,-1,-1.0,-1.0,-1.0,8
9238,9239,18.06.2024,Krakow,50.08411987028445,19.998484911387347,vegetables,480,-1,-1.0,-1.0,-1.0,8
9239,9240,18.06.2024,Krakow,50.08411987028445,19.998484911387347,fruits,336,-1,-1.0,-1.0,-1.0,8
9240,9241,18.06.2024,Krakow,50.08411987028445,19.998484911387347,chips,124,-1,-1.0,-1.0,-1.0,8
9241,9242,18.06.2024,Krakow,50.08411987028445,19.998484911387347,ice_cream,191,-1,-1.0,-1.0,-1.0,8
9242,9243,18.06.2024,Krakow,50.08411987028445,19.998484911387347,alcohol,112,-1,-1.0,-1.0,-1.0,8
9243,9244,19.06.2024,Krakow,50.068749673754766,19.90993680739393,beer,109,-1,-1.0,-1.0,-1.0,0
9244,9245,19.06.2024,Krakow,50.068749673754766,19.90993680739393,bread/bakery,419,-1,-1.0,-1.0,-1.0,0
9245,9246,19.06.2024,Krakow,50.068749673754766,19.90993680739393,beverages,457,-1,-1.0,-1.0,-1.0,0
9246,9247,19.06.2024,Krakow,50.068749673754766,19.90993680739393,dairy,61,-1,-1.0,-1.0,-1.0,0
9247,9248,19.06.2024,Krakow,50.068749673754766,19.90993680739393,eggs,52,-1,-1.0,-1.0,-1.0,0
9248,9249,19.06.2024,Krakow,50.068749673754766,19.90993680739393,sweets,201,-1,-1.0,-1.0,-1.0,0
9249,9250,19.06.2024,Krakow,50.068749673754766,19.90993680739393,meat,39,-1,-1.0,-1.0,-1.0,0
9250,9251,19.06.2024,Krakow,50.068749673754766,19.90993680739393,cleaning_products,151,-1,-1.0,-1.0,-1.0,0
9251,9252,19.06.2024,Krakow,50.068749673754766,19.90993680739393,vegetables,423,-1,-1.0,-1.0,-1.0,0
9252,9253,19.06.2024,Krakow,50.068749673754766,19.90993680739393,fruits,338,-1,-1.0,-1.0,-1.0,0
9253,9254,19.06.2024,Krakow,50.068749673754766,19.90993680739393,chips,114,-1,-1.0,-1.0,-1.0,0
9254,9255,19.06.2024,Krakow,50.068749673754766,19.90993680739393,ice_cream,231,-1,-1.0,-1.0,-1.0,0
9255,9256,19.06.2024,Krakow,50.068749673754766,19.90993680739393,alcohol,159,-1,-1.0,-1.0,-1.0,0
9256,9257,19.06.2024,Krakow,50.07587092194372,19.931398629767745,beer,185,-1,-1.0,-1.0,-1.0,1
9257,9258,19.06.2024,Krakow,50.07587092194372,19.931398629767745,bread/bakery,471,-1,-1.0,-1.0,-1.0,1
9258,9259,19.06.2024,Krakow,50.07587092194372,19.931398629767745,beverages,317,-1,-1.0,-1.0,-1.0,1
9259,9260,19.06.2024,Krakow,50.07587092194372,19.931398629767745,dairy,36,-1,-1.0,-1.0,-1.0,1
9260,9261,19.06.2024,Krakow,50.07587092194372,19.931398629767745,eggs,21,-1,-1.0,-1.0,-1.0,1
9261,9262,19.06.2024,Krakow,50.07587092194372,19.931398629767745,sweets,234,-1,-1.0,-1.0,-1.0,1
9262,9263,19.06.2024,Krakow,50.07587092194372,19.931398629767745,meat,53,-1,-1.0,-1.0,-1.0,1
9263,9264,19.06.2024,Krakow,50.07587092194372,19.931398629767745,cleaning_products,106,-1,-1.0,-1.0,-1.0,1
9264,9265,19.06.2024,Krakow,50.07587092194372,19.931398629767745,vegetables,374,-1,-1.0,-1.0,-1.0,1
9265,9266,19.06.2024,Krakow,50.07587092194372,19.931398629767745,fruits,209,-1,-1.0,-1.0,-1.0,1
9266,9267,19.06.2024,Krakow,50.07587092194372,19.931398629767745,chips,188,-1,-1.0,-1.0,-1.0,1
9267,9268,19.06.2024,Krakow,50.07587092194372,19.931398629767745,ice_cream,200,-1,-1.0,-1.0,-1.0,1
9268,9269,19.06.2024,Krakow,50.07587092194372,19.931398629767745,alcohol,95,-1,-1.0,-1.0,-1.0,1
9269,9270,19.06.2024,Krakow,50.066587544336336,19.9864214655028,beer,100,-1,-1.0,-1.0,-1.0,2
9270,9271,19.06.2024,Krakow,50.066587544336336,19.9864214655028,bread/bakery,228,-1,-1.0,-1.0,-1.0,2
9271,9272,19.06.2024,Krakow,50.066587544336336,19.9864214655028,beverages,329,-1,-1.0,-1.0,-1.0,2
9272,9273,19.06.2024,Krakow,50.066587544336336,19.9864214655028,dairy,20,-1,-1.0,-1.0,-1.0,2
9273,9274,19.06.2024,Krakow,50.066587544336336,19.9864214655028,eggs,29,-1,-1.0,-1.0,-1.0,2
9274,9275,19.06.2024,Krakow,50.066587544336336,19.9864214655028,sweets,261,-1,-1.0,-1.0,-1.0,2
9275,9276,19.06.2024,Krakow,50.066587544336336,19.9864214655028,meat,45,-1,-1.0,-1.0,-1.0,2
9276,9277,19.06.2024,Krakow,50.066587544336336,19.9864214655028,cleaning_products,262,-1,-1.0,-1.0,-1.0,2
9277,9278,19.06.2024,Krakow,50.066587544336336,19.9864214655028,vegetables,454,-1,-1.0,-1.0,-1.0,2
9278,9279,19.06.2024,Krakow,50.066587544336336,19.9864214655028,fruits,336,-1,-1.0,-1.0,-1.0,2
9279,9280,19.06.2024,Krakow,50.066587544336336,19.9864214655028,chips,150,-1,-1.0,-1.0,-1.0,2
9280,9281,19.06.2024,Krakow,50.066587544336336,19.9864214655028,ice_cream,191,-1,-1.0,-1.0,-1.0,2
9281,9282,19.06.2024,Krakow,50.066587544336336,19.9864214655028,alcohol,98,-1,-1.0,-1.0,-1.0,2
9282,9283,19.06.2024,Krakow,50.059562,19.944928,beer,176,-1,-1.0,-1.0,-1.0,3
9283,9284,19.06.2024,Krakow,50.059562,19.944928,bread/bakery,398,-1,-1.0,-1.0,-1.0,3
9284,9285,19.06.2024,Krakow,50.059562,19.944928,beverages,429,-1,-1.0,-1.0,-1.0,3
9285,9286,19.06.2024,Krakow,50.059562,19.944928,dairy,26,-1,-1.0,-1.0,-1.0,3
9286,9287,19.06.2024,Krakow,50.059562,19.944928,eggs,68,-1,-1.0,-1.0,-1.0,3
9287,9288,19.06.2024,Krakow,50.059562,19.944928,sweets,320,-1,-1.0,-1.0,-1.0,3
9288,9289,19.06.2024,Krakow,50.059562,19.944928,meat,49,-1,-1.0,-1.0,-1.0,3
9289,9290,19.06.2024,Krakow,50.059562,19.944928,cleaning_products,171,-1,-1.0,-1.0,-1.0,3
9290,9291,19.06.2024,Krakow,50.059562,19.944928,vegetables,434,-1,-1.0,-1.0,-1.0,3
9291,9292,19.06.2024,Krakow,50.059562,19.944928,fruits,375,-1,-1.0,-1.0,-1.0,3
9292,9293,19.06.2024,Krakow,50.059562,19.944928,chips,184,-1,-1.0,-1.0,-1.0,3
9293,9294,19.06.2024,Krakow,50.059562,19.944928,ice_cream,221,-1,-1.0,-1.0,-1.0,3
9294,9295,19.06.2024,Krakow,50.059562,19.944928,alcohol,73,-1,-1.0,-1.0,-1.0,3
9295,9296,19.06.2024,Krakow,50.052401,19.928392,beer,104,-1,-1.0,-1.0,-1.0,4
9296,9297,19.06.2024,Krakow,50.052401,19.928392,bread/bakery,439,-1,-1.0,-1.0,-1.0,4
9297,9298,19.06.2024,Krakow,50.052401,19.928392,beverages,435,-1,-1.0,-1.0,-1.0,4
9298,9299,19.06.2024,Krakow,50.052401,19.928392,dairy,50,-1,-1.0,-1.0,-1.0,4
9299,9300,19.06.2024,Krakow,50.052401,19.928392,eggs,59,-1,-1.0,-1.0,-1.0,4
9300,9301,19.06.2024,Krakow,50.052401,19.928392,sweets,242,-1,-1.0,-1.0,-1.0,4
9301,9302,19.06.2024,Krakow,50.052401,19.928392,meat,48,-1,-1.0,-1.0,-1.0,4
9302,9303,19.06.2024,Krakow,50.052401,19.928392,cleaning_products,256,-1,-1.0,-1.0,-1.0,4
9303,9304,19.06.2024,Krakow,50.052401,19.928392,vegetables,460,-1,-1.0,-1.0,-1.0,4
9304,9305,19.06.2024,Krakow,50.052401,19.928392,fruits,268,-1,-1.0,-1.0,-1.0,4
9305,9306,19.06.2024,Krakow,50.052401,19.928392,chips,179,-1,-1.0,-1.0,-1.0,4
9306,9307,19.06.2024,Krakow,50.052401,19.928392,ice_cream,227,-1,-1.0,-1.0,-1.0,4
9307,9308,19.06.2024,Krakow,50.052401,19.928392,alcohol,133,-1,-1.0,-1.0,-1.0,4
9308,9309,19.06.2024,Krakow,50.06534876399249,19.93232669200492,beer,184,-1,-1.0,-1.0,-1.0,5
9309,9310,19.06.2024,Krakow,50.06534876399249,19.93232669200492,bread/bakery,379,-1,-1.0,-1.0,-1.0,5
9310,9311,19.06.2024,Krakow,50.06534876399249,19.93232669200492,beverages,476,-1,-1.0,-1.0,-1.0,5
9311,9312,19.06.2024,Krakow,50.06534876399249,19.93232669200492,dairy,30,-1,-1.0,-1.0,-1.0,5
9312,9313,19.06.2024,Krakow,50.06534876399249,19.93232669200492,eggs,33,-1,-1.0,-1.0,-1.0,5
9313,9314,19.06.2024,Krakow,50.06534876399249,19.93232669200492,sweets,397,-1,-1.0,-1.0,-1.0,5
9314,9315,19.06.2024,Krakow,50.06534876399249,19.93232669200492,meat,39,-1,-1.0,-1.0,-1.0,5
9315,9316,19.06.2024,Krakow,50.06534876399249,19.93232669200492,cleaning_products,140,-1,-1.0,-1.0,-1.0,5
9316,9317,19.06.2024,Krakow,50.06534876399249,19.93232669200492,vegetables,366,-1,-1.0,-1.0,-1.0,5
9317,9318,19.06.2024,Krakow,50.06534876399249,19.93232669200492,fruits,266,-1,-1.0,-1.0,-1.0,5
9318,9319,19.06.2024,Krakow,50.06534876399249,19.93232669200492,chips,159,-1,-1.0,-1.0,-1.0,5
9319,9320,19.06.2024,Krakow,50.06534876399249,19.93232669200492,ice_cream,243,-1,-1.0,-1.0,-1.0,5
9320,9321,19.06.2024,Krakow,50.06534876399249,19.93232669200492,alcohol,90,-1,-1.0,-1.0,-1.0,5
9321,9322,19.06.2024,Krakow,50.06117699958193,19.931546069349587,beer,144,-1,-1.0,-1.0,-1.0,6
9322,9323,19.06.2024,Krakow,50.06117699958193,19.931546069349587,bread/bakery,310,-1,-1.0,-1.0,-1.0,6
9323,9324,19.06.2024,Krakow,50.06117699958193,19.931546069349587,beverages,448,-1,-1.0,-1.0,-1.0,6
9324,9325,19.06.2024,Krakow,50.06117699958193,19.931546069349587,dairy,34,-1,-1.0,-1.0,-1.0,6
9325,9326,19.06.2024,Krakow,50.06117699958193,19.931546069349587,eggs,33,-1,-1.0,-1.0,-1.0,6
9326,9327,19.06.2024,Krakow,50.06117699958193,19.931546069349587,sweets,334,-1,-1.0,-1.0,-1.0,6
9327,9328,19.06.2024,Krakow,50.06117699958193,19.931546069349587,meat,63,-1,-1.0,-1.0,-1.0,6
9328,9329,19.06.2024,Krakow,50.06117699958193,19.931546069349587,cleaning_products,254,-1,-1.0,-1.0,-1.0,6
9329,9330,19.06.2024,Krakow,50.06117699958193,19.931546069349587,vegetables,423,-1,-1.0,-1.0,-1.0,6
9330,9331,19.06.2024,Krakow,50.06117699958193,19.931546069349587,fruits,251,-1,-1.0,-1.0,-1.0,6
9331,9332,19.06.2024,Krakow,50.06117699958193,19.931546069349587,chips,199,-1,-1.0,-1.0,-1.0,6
9332,9333,19.06.2024,Krakow,50.06117699958193,19.931546069349587,ice_cream,209,-1,-1.0,-1.0,-1.0,6
9333,9334,19.06.2024,Krakow,50.06117699958193,19.931546069349587,alcohol,116,-1,-1.0,-1.0,-1.0,6
9334,9335,19.06.2024,Krakow,50.07869044246752,19.948764088021026,beer,100,-1,-1.0,-1.0,-1.0,7
9335,9336,19.06.2024,Krakow,50.07869044246752,19.948764088021026,bread/bakery,370,-1,-1.0,-1.0,-1.0,7
9336,9337,19.06.2024,Krakow,50.07869044246752,19.948764088021026,beverages,397,-1,-1.0,-1.0,-1.0,7
9337,9338,19.06.2024,Krakow,50.07869044246752,19.948764088021026,dairy,39,-1,-1.0,-1.0,-1.0,7
9338,9339,19.06.2024,Krakow,50.07869044246752,19.948764088021026,eggs,65,-1,-1.0,-1.0,-1.0,7
9339,9340,19.06.2024,Krakow,50.07869044246752,19.948764088021026,sweets,376,-1,-1.0,-1.0,-1.0,7
9340,9341,19.06.2024,Krakow,50.07869044246752,19.948764088021026,meat,38,-1,-1.0,-1.0,-1.0,7
9341,9342,19.06.2024,Krakow,50.07869044246752,19.948764088021026,cleaning_products,181,-1,-1.0,-1.0,-1.0,7
9342,9343,19.06.2024,Krakow,50.07869044246752,19.948764088021026,vegetables,456,-1,-1.0,-1.0,-1.0,7
9343,9344,19.06.2024,Krakow,50.07869044246752,19.948764088021026,fruits,338,-1,-1.0,-1.0,-1.0,7
9344,9345,19.06.2024,Krakow,50.07869044246752,19.948764088021026,chips,108,-1,-1.0,-1.0,-1.0,7
9345,9346,19.06.2024,Krakow,50.07869044246752,19.948764088021026,ice_cream,189,-1,-1.0,-1.0,-1.0,7
9346,9347,19.06.2024,Krakow,50.07869044246752,19.948764088021026,alcohol,87,-1,-1.0,-1.0,-1.0,7
9347,9348,19.06.2024,Krakow,50.08411987028445,19.998484911387347,beer,158,-1,-1.0,-1.0,-1.0,8
9348,9349,19.06.2024,Krakow,50.08411987028445,19.998484911387347,bread/bakery,341,-1,-1.0,-1.0,-1.0,8
9349,9350,19.06.2024,Krakow,50.08411987028445,19.998484911387347,beverages,403,-1,-1.0,-1.0,-1.0,8
9350,9351,19.06.2024,Krakow,50.08411987028445,19.998484911387347,dairy,24,-1,-1.0,-1.0,-1.0,8
9351,9352,19.06.2024,Krakow,50.08411987028445,19.998484911387347,eggs,50,-1,-1.0,-1.0,-1.0,8
9352,9353,19.06.2024,Krakow,50.08411987028445,19.998484911387347,sweets,332,-1,-1.0,-1.0,-1.0,8
9353,9354,19.06.2024,Krakow,50.08411987028445,19.998484911387347,meat,41,-1,-1.0,-1.0,-1.0,8
9354,9355,19.06.2024,Krakow,50.08411987028445,19.998484911387347,cleaning_products,141,-1,-1.0,-1.0,-1.0,8
9355,9356,19.06.2024,Krakow,50.08411987028445,19.998484911387347,vegetables,456,-1,-1.0,-1.0,-1.0,8
9356,9357,19.06.2024,Krakow,50.08411987028445,19.998484911387347,fruits,301,-1,-1.0,-1.0,-1.0,8
9357,9358,19.06.2024,Krakow,50.08411987028445,19.998484911387347,chips,154,-1,-1.0,-1.0,-1.0,8
9358,9359,19.06.2024,Krakow,50.08411987028445,19.998484911387347,ice_cream,205,-1,-1.0,-1.0,-1.0,8
9359,9360,19.06.2024,Krakow,50.08411987028445,19.998484911387347,alcohol,139,-1,-1.0,-1.0,-1.0,8
9360,9361,20.06.2024,Krakow,50.068749673754766,19.90993680739393,beer,1561,-1,-1.0,-1.0,-1.0,0
9361,9362,20.06.2024,Krakow,50.068749673754766,19.90993680739393,bread/bakery,497,-1,-1.0,-1.0,-1.0,0
9362,9363,20.06.2024,Krakow,50.068749673754766,19.90993680739393,beverages,968,-1,-1.0,-1.0,-1.0,0
9363,9364,20.06.2024,Krakow,50.068749673754766,19.90993680739393,dairy,24,-1,-1.0,-1.0,-1.0,0
9364,9365,20.06.2024,Krakow,50.068749673754766,19.90993680739393,eggs,34,-1,-1.0,-1.0,-1.0,0
9365,9366,20.06.2024,Krakow,50.068749673754766,19.90993680739393,sweets,288,-1,-1.0,-1.0,-1.0,0
9366,9367,20.06.2024,Krakow,50.068749673754766,19.90993680739393,meat,60,-1,-1.0,-1.0,-1.0,0
9367,9368,20.06.2024,Krakow,50.068749673754766,19.90993680739393,cleaning_products,217,-1,-1.0,-1.0,-1.0,0
9368,9369,20.06.2024,Krakow,50.068749673754766,19.90993680739393,vegetables,369,-1,-1.0,-1.0,-1.0,0
9369,9370,20.06.2024,Krakow,50.068749673754766,19.90993680739393,fruits,387,-1,-1.0,-1.0,-1.0,0
9370,9371,20.06.2024,Krakow,50.068749673754766,19.90993680739393,chips,107,-1,-1.0,-1.0,-1.0,0
9371,9372,20.06.2024,Krakow,50.068749673754766,19.90993680739393,ice_cream,152,-1,-1.0,-1.0,-1.0,0
9372,9373,20.06.2024,Krakow,50.068749673754766,19.90993680739393,alcohol,969,-1,-1.0,-1.0,-1.0,0
9373,9374,20.06.2024,Krakow,50.07587092194372,19.931398629767745,beer,133,-1,-1.0,-1.0,-1.0,1
9374,9375,20.06.2024,Krakow,50.07587092194372,19.931398629767745,bread/bakery,288,-1,-1.0,-1.0,-1.0,1
9375,9376,20.06.2024,Krakow,50.07587092194372,19.931398629767745,beverages,473,-1,-1.0,-1.0,-1.0,1
9376,9377,20.06.2024,Krakow,50.07587092194372,19.931398629767745,dairy,31,-1,-1.0,-1.0,-1.0,1
9377,9378,20.06.2024,Krakow,50.07587092194372,19.931398629767745,eggs,37,-1,-1.0,-1.0,-1.0,1
9378,9379,20.06.2024,Krakow,50.07587092194372,19.931398629767745,sweets,281,-1,-1.0,-1.0,-1.0,1
9379,9380,20.06.2024,Krakow,50.07587092194372,19.931398629767745,meat,26,-1,-1.0,-1.0,-1.0,1
9380,9381,20.06.2024,Krakow,50.07587092194372,19.931398629767745,cleaning_products,196,-1,-1.0,-1.0,-1.0,1
9381,9382,20.06.2024,Krakow,50.07587092194372,19.931398629767745,vegetables,351,-1,-1.0,-1.0,-1.0,1
9382,9383,20.06.2024,Krakow,50.07587092194372,19.931398629767745,fruits,366,-1,-1.0,-1.0,-1.0,1
9383,9384,20.06.2024,Krakow,50.07587092194372,19.931398629767745,chips,154,-1,-1.0,-1.0,-1.0,1
9384,9385,20.06.2024,Krakow,50.07587092194372,19.931398629767745,ice_cream,200,-1,-1.0,-1.0,-1.0,1
9385,9386,20.06.2024,Krakow,50.07587092194372,19.931398629767745,alcohol,99,-1,-1.0,-1.0,-1.0,1
9386,9387,20.06.2024,Krakow,50.066587544336336,19.9864214655028,beer,132,-1,-1.0,-1.0,-1.0,2
9387,9388,20.06.2024,Krakow,50.066587544336336,19.9864214655028,bread/bakery,317,-1,-1.0,-1.0,-1.0,2
9388,9389,20.06.2024,Krakow,50.066587544336336,19.9864214655028,beverages,316,-1,-1.0,-1.0,-1.0,2
9389,9390,20.06.2024,Krakow,50.066587544336336,19.9864214655028,dairy,32,-1,-1.0,-1.0,-1.0,2
9390,9391,20.06.2024,Krakow,50.066587544336336,19.9864214655028,eggs,26,-1,-1.0,-1.0,-1.0,2
9391,9392,20.06.2024,Krakow,50.066587544336336,19.9864214655028,sweets,326,-1,-1.0,-1.0,-1.0,2
9392,9393,20.06.2024,Krakow,50.066587544336336,19.9864214655028,meat,21,-1,-1.0,-1.0,-1.0,2
9393,9394,20.06.2024,Krakow,50.066587544336336,19.9864214655028,cleaning_products,223,-1,-1.0,-1.0,-1.0,2
9394,9395,20.06.2024,Krakow,50.066587544336336,19.9864214655028,vegetables,464,-1,-1.0,-1.0,-1.0,2
9395,9396,20.06.2024,Krakow,50.066587544336336,19.9864214655028,fruits,203,-1,-1.0,-1.0,-1.0,2
9396,9397,20.06.2024,Krakow,50.066587544336336,19.9864214655028,chips,108,-1,-1.0,-1.0,-1.0,2
9397,9398,20.06.2024,Krakow,50.066587544336336,19.9864214655028,ice_cream,193,-1,-1.0,-1.0,-1.0,2
9398,9399,20.06.2024,Krakow,50.066587544336336,19.9864214655028,alcohol,96,-1,-1.0,-1.0,-1.0,2
9399,9400,20.06.2024,Krakow,50.059562,19.944928,beer,131,-1,-1.0,-1.0,-1.0,3
9400,9401,20.06.2024,Krakow,50.059562,19.944928,bread/bakery,231,-1,-1.0,-1.0,-1.0,3
9401,9402,20.06.2024,Krakow,50.059562,19.944928,beverages,377,-1,-1.0,-1.0,-1.0,3
9402,9403,20.06.2024,Krakow,50.059562,19.944928,dairy,65,-1,-1.0,-1.0,-1.0,3
9403,9404,20.06.2024,Krakow,50.059562,19.944928,eggs,68,-1,-1.0,-1.0,-1.0,3
9404,9405,20.06.2024,Krakow,50.059562,19.944928,sweets,381,-1,-1.0,-1.0,-1.0,3
9405,9406,20.06.2024,Krakow,50.059562,19.944928,meat,59,-1,-1.0,-1.0,-1.0,3
9406,9407,20.06.2024,Krakow,50.059562,19.944928,cleaning_products,287,-1,-1.0,-1.0,-1.0,3
9407,9408,20.06.2024,Krakow,50.059562,19.944928,vegetables,446,-1,-1.0,-1.0,-1.0,3
9408,9409,20.06.2024,Krakow,50.059562,19.944928,fruits,382,-1,-1.0,-1.0,-1.0,3
9409,9410,20.06.2024,Krakow,50.059562,19.944928,chips,195,-1,-1.0,-1.0,-1.0,3
9410,9411,20.06.2024,Krakow,50.059562,19.944928,ice_cream,170,-1,-1.0,-1.0,-1.0,3
9411,9412,20.06.2024,Krakow,50.059562,19.944928,alcohol,92,-1,-1.0,-1.0,-1.0,3
9412,9413,20.06.2024,Krakow,50.052401,19.928392,beer,107,-1,-1.0,-1.0,-1.0,4
9413,9414,20.06.2024,Krakow,50.052401,19.928392,bread/bakery,287,-1,-1.0,-1.0,-1.0,4
9414,9415,20.06.2024,Krakow,50.052401,19.928392,beverages,401,-1,-1.0,-1.0,-1.0,4
9415,9416,20.06.2024,Krakow,50.052401,19.928392,dairy,63,-1,-1.0,-1.0,-1.0,4
9416,9417,20.06.2024,Krakow,50.052401,19.928392,eggs,57,-1,-1.0,-1.0,-1.0,4
9417,9418,20.06.2024,Krakow,50.052401,19.928392,sweets,348,-1,-1.0,-1.0,-1.0,4
9418,9419,20.06.2024,Krakow,50.052401,19.928392,meat,43,-1,-1.0,-1.0,-1.0,4
9419,9420,20.06.2024,Krakow,50.052401,19.928392,cleaning_products,292,-1,-1.0,-1.0,-1.0,4
9420,9421,20.06.2024,Krakow,50.052401,19.928392,vegetables,300,-1,-1.0,-1.0,-1.0,4
9421,9422,20.06.2024,Krakow,50.052401,19.928392,fruits,399,-1,-1.0,-1.0,-1.0,4
9422,9423,20.06.2024,Krakow,50.052401,19.928392,chips,199,-1,-1.0,-1.0,-1.0,4
9423,9424,20.06.2024,Krakow,50.052401,19.928392,ice_cream,247,-1,-1.0,-1.0,-1.0,4
9424,9425,20.06.2024,Krakow,50.052401,19.928392,alcohol,142,-1,-1.0,-1.0,-1.0,4
9425,9426,20.06.2024,Krakow,50.06534876399249,19.93232669200492,beer,176,-1,-1.0,-1.0,-1.0,5
9426,9427,20.06.2024,Krakow,50.06534876399249,19.93232669200492,bread/bakery,392,-1,-1.0,-1.0,-1.0,5
9427,9428,20.06.2024,Krakow,50.06534876399249,19.93232669200492,beverages,469,-1,-1.0,-1.0,-1.0,5
9428,9429,20.06.2024,Krakow,50.06534876399249,19.93232669200492,dairy,62,-1,-1.0,-1.0,-1.0,5
9429,9430,20.06.2024,Krakow,50.06534876399249,19.93232669200492,eggs,65,-1,-1.0,-1.0,-1.0,5
9430,9431,20.06.2024,Krakow,50.06534876399249,19.93232669200492,sweets,323,-1,-1.0,-1.0,-1.0,5
9431,9432,20.06.2024,Krakow,50.06534876399249,19.93232669200492,meat,60,-1,-1.0,-1.0,-1.0,5
9432,9433,20.06.2024,Krakow,50.06534876399249,19.93232669200492,cleaning_products,215,-1,-1.0,-1.0,-1.0,5
9433,9434,20.06.2024,Krakow,50.06534876399249,19.93232669200492,vegetables,365,-1,-1.0,-1.0,-1.0,5
9434,9435,20.06.2024,Krakow,50.06534876399249,19.93232669200492,fruits,320,-1,-1.0,-1.0,-1.0,5
9435,9436,20.06.2024,Krakow,50.06534876399249,19.93232669200492,chips,160,-1,-1.0,-1.0,-1.0,5
9436,9437,20.06.2024,Krakow,50.06534876399249,19.93232669200492,ice_cream,172,-1,-1.0,-1.0,-1.0,5
9437,9438,20.06.2024,Krakow,50.06534876399249,19.93232669200492,alcohol,122,-1,-1.0,-1.0,-1.0,5
9438,9439,20.06.2024,Krakow,50.06117699958193,19.931546069349587,beer,189,-1,-1.0,-1.0,-1.0,6
9439,9440,20.06.2024,Krakow,50.06117699958193,19.931546069349587,bread/bakery,280,-1,-1.0,-1.0,-1.0,6
9440,9441,20.06.2024,Krakow,50.06117699958193,19.931546069349587,beverages,392,-1,-1.0,-1.0,-1.0,6
9441,9442,20.06.2024,Krakow,50.06117699958193,19.931546069349587,dairy,55,-1,-1.0,-1.0,-1.0,6
9442,9443,20.06.2024,Krakow,50.06117699958193,19.931546069349587,eggs,68,-1,-1.0,-1.0,-1.0,6
9443,9444,20.06.2024,Krakow,50.06117699958193,19.931546069349587,sweets,331,-1,-1.0,-1.0,-1.0,6
9444,9445,20.06.2024,Krakow,50.06117699958193,19.931546069349587,meat,32,-1,-1.0,-1.0,-1.0,6
9445,9446,20.06.2024,Krakow,50.06117699958193,19.931546069349587,cleaning_products,181,-1,-1.0,-1.0,-1.0,6
9446,9447,20.06.2024,Krakow,50.06117699958193,19.931546069349587,vegetables,377,-1,-1.0,-1.0,-1.0,6
9447,9448,20.06.2024,Krakow,50.06117699958193,19.931546069349587,fruits,299,-1,-1.0,-1.0,-1.0,6
9448,9449,20.06.2024,Krakow,50.06117699958193,19.931546069349587,chips,167,-1,-1.0,-1.0,-1.0,6
9449,9450,20.06.2024,Krakow,50.06117699958193,19.931546069349587,ice_cream,229,-1,-1.0,-1.0,-1.0,6
9450,9451,20.06.2024,Krakow,50.06117699958193,19.931546069349587,alcohol,117,-1,-1.0,-1.0,-1.0,6
9451,9452,20.06.2024,Krakow,50.07869044246752,19.948764088021026,beer,153,-1,-1.0,-1.0,-1.0,7
9452,9453,20.06.2024,Krakow,50.07869044246752,19.948764088021026,bread/bakery,262,-1,-1.0,-1.0,-1.0,7
9453,9454,20.06.2024,Krakow,50.07869044246752,19.948764088021026,beverages,362,-1,-1.0,-1.0,-1.0,7
9454,9455,20.06.2024,Krakow,50.07869044246752,19.948764088021026,dairy,61,-1,-1.0,-1.0,-1.0,7
9455,9456,20.06.2024,Krakow,50.07869044246752,19.948764088021026,eggs,50,-1,-1.0,-1.0,-1.0,7
9456,9457,20.06.2024,Krakow,50.07869044246752,19.948764088021026,sweets,359,-1,-1.0,-1.0,-1.0,7
9457,9458,20.06.2024,Krakow,50.07869044246752,19.948764088021026,meat,44,-1,-1.0,-1.0,-1.0,7
9458,9459,20.06.2024,Krakow,50.07869044246752,19.948764088021026,cleaning_products,198,-1,-1.0,-1.0,-1.0,7
9459,9460,20.06.2024,Krakow,50.07869044246752,19.948764088021026,vegetables,372,-1,-1.0,-1.0,-1.0,7
9460,9461,20.06.2024,Krakow,50.07869044246752,19.948764088021026,fruits,213,-1,-1.0,-1.0,-1.0,7
9461,9462,20.06.2024,Krakow,50.07869044246752,19.948764088021026,chips,101,-1,-1.0,-1.0,-1.0,7
9462,9463,20.06.2024,Krakow,50.07869044246752,19.948764088021026,ice_cream,218,-1,-1.0,-1.0,-1.0,7
