,Unnamed: 0,artist,link,city,date,venue,description,latitude,longitude
82,82,Kalandra,https://koncertyw.pl/kalandra-warszawa-hybrydy-11-10-2024/,Warszawa, 11.10.2024r.,Hybrydy,"Kalandra, norweski zespół reprezentujący art-rockowe klimaty, mimo, że odwiedzał Polskę już kilkukrotnie, to koncert w Warszawie będzie pierwszym headlinerskim. A Kalandra zagra w Hybrydach 11. października 2024 roku, a jako gość specjalny pojawi się Lili Refrain ze swoją bardziej psychodeliczną i ambientową odmianą rocka.  
 Przypomnijmy, że już niedługo, w lipcu, Kalandra zagra jako support przed Heilung w Sopocie. 
 ",52.232747,21.0115784
83,83,Fink,https://koncertyw.pl/fink-warszawa-niebo-11-10-2024/,Warszawa, 11.10.2024r.,Progresja,"21.00 – Fink 
 Fink – gitarzysta, wokalista, kompozytor, producent, od wielu lat związany z muzyką w różnej formie, zagra koncert w Polsce! Fink wystąpi w warszawskim Niebie 11. października 2024 roku. Nie da się zaprzeczyć, że artysta ten ma oddanych fanów w Polsce, ponieważ odwiedza nasz kraj regularnie. Dość powiedzieć, że zagrał w tym roku już na jednym z Polskich festiwali. A możecie znać Finka z takich utworów jak „Looking Too Closely”, „This is the thing” czy „Pilgrim”, w których pokazuje jak połączyć akustyczne granie z bardziej progresywnymi dźwiękami.  
 Sprzedaż biletów na warszawski koncert Finka rozpocznie się 17.05 o godzinie 11, a wejściówki będziemy mogli kupić od 137,5zł plus opłata serwisowa.   
 ",52.2248057,20.9288555
84,84,Soen,https://koncertyw.pl/soen-poznan-tama-1-11-2024/,Poznań, 1.11.2024r.,Tama,,52.4024416,16.9223058
85,85,Stoned Jesus,https://koncertyw.pl/stoned-jesus-poznan-2progi-1-11-2024/,Poznań, 1.11.2024r.,2progi,,52.4148447,16.9264591
86,86,Smash Into Pieces,https://koncertyw.pl/smash-into-pieces-warszawa-proxima-2-11-2024/,Warszawa, 2.11.2024r.,other,,52.2296756,21.0122287
87,87,Noisy,https://koncertyw.pl/noisy-warszawa-voodoo-2-11-2024/,Warszawa, 2.11.2024r.,VooDoo,,52.224318,20.9591346
88,88,Aiko,https://koncertyw.pl/aiko-warszawa-bardzo-bardzo-2-11-2024/,Warszawa, 2.11.2024r.,BARdzo Bardzo,,52.2293597,21.0178105
89,89,Soen,https://koncertyw.pl/soen-gdansk-drizzly-grizzly-2-11-2024/,Gdańsk, 2.11.2024r.,Drizzly Grizzly,,54.3646788,18.6483732
90,90,Baroness,https://koncertyw.pl/baroness-krakow-klub-studio-3-11-2024/,Kraków, 3.11.2024r.,Klub Studio,"To będzie wydarzenie dla każego fana sludge metalu! Baroness, Pallbearer oraz Graveyard, ogłoszone później jako drugi headliner trasy zapełnią krakowski Klub Studio 3. listopada 2024 roku swoimi ciężkimi dźwiękami. Baroness zapewni melodyjne granie w połączeniu z ciężkimi riffami, a Pallbearer dorzucą jeszcze więcej progresywnych odlotów. 
 Wejściówki na krakowski koncert Baroness możemy kupić już od 139zł do 179zł, jeśli zdecydujemy się kupić bilety tuż po rozpoczęciu sprzedaży. Kwota ta będzie się zwiększać z czasem do zakresu 170zł – 200zł. 
 ",50.0680363,19.9082968
91,91,Dream Theater,https://koncertyw.pl/dream-theater-lodz-atlas-arena-3-11-2024/,Łódź, 3.11.2024r.,Atlas Arena,"Dream Theater w Polsce! Jedni z najbardziej cenionych przedstawicieli progresywnego metalu wystąpią tym razem w Łodzi w Atlas Areni 3. listopada 2024 roku! Będzie to już dziewiętnasta wizyta zespołu w Polsce! 
 Poznaliśmy ceny biletów na łódzki koncert Dream Theater! W przypadku wejściówek na płytę ceny zaczynają się od 318zł oraz 477,5zł dla Golden Circle. Bilety na trybuny w zależności od kategorii kosztują 275,5zł, 318zł oraz 3882zł 
 ",51.7579433,19.4286245
92,92,Isabel Larosa,https://koncertyw.pl/isabel-larosa-warszawa-niebo-4-11-2024/,Warszawa, 4.11.2024r.,Niebo,"Autorka takich przebojów jak „I’m Yours” czy „Older” powróci w 2024 roku do Polski na dwa koncerty i wystąpi 4. listopada w warszawskim klubie Niebo oraz 5.11 w poznańskim klubie Tama. Przypomnijmy, że nie będzie to pierwsza wizyta Isabel Larosa w Polsce, poprzednio zagrała w lutym, również w Warszawie. Miejmy nadzieję, że Polska już na stałe zagości w jej rozpiskach tras koncertowych 
 Sprzedaż biletów na warszawski koncert Isabel Larosa rozpocznie się 30. kwietnia o godzinie 15. Wejściówki na koncert Isabel Larosa w Warszawie można kupić od 124,95zł. 
 ",52.232359,21.018221
93,93,Frank Turner & The Sleeping Souls,https://koncertyw.pl/frank-turner-the-sleeping-souls-warszawa-hybrydy-4-11-2024/,Warszawa, 4.11.2024r.,Hybrydy,,52.232747,21.0115784
94,94,Isabel Larosa,https://koncertyw.pl/isabel-larosa-poznan-tama-5-11-2024/,Poznań, 5.11.2024r.,Tama,"Autorka takich przebojów jak „I’m Yours” czy „Older” powróci w 2024 roku do Polski na dwa koncerty i wystąpi 4. listopada w warszawskim klubie Niebo oraz 5.11 w poznańskim klubie Tama. Przypomnijmy, że nie będzie to pierwsza wizyta Isabel Larosa w Polsce, poprzednio zagrała w lutym, również w Warszawie. Tym razem oprócz stolicy dostajemy również koncert w Poznaniu. Miejmy nadzieję, że Polska już na stałe zagości w jej rozpiskach tras koncertowych 
 Sprzedaż biletów na poznański koncert Isabel Larosa rozpocznie się 30. kwietnia o godzinie 15. Wejściówki na koncert Isabel Larosa w Poznaniu można kupić od 124,95zł. 
 ",52.4024416,16.9223058
95,95,Cigarettes After Sex,https://koncertyw.pl/cigarettes-after-sex-warszawa-torwar-5-11-2024/,Warszawa, 5.11.2024r.,Torwar,,52.2296756,21.0122287
96,96,Braxton Cook,https://koncertyw.pl/braxton-cook-poznan-blue-note-5-11-2024/,Poznań, 5.11.2024r.,other,,52.40567859999999,16.9312766
97,97,Palace,https://koncertyw.pl/palace-warszawa-niebo-6-11-2024/,Warszawa, 6.11.2024r.,Niebo,,52.232359,21.018221
98,98,Cigarettes After Sex,https://koncertyw.pl/cigarettes-after-sex-warszawa-torwar-6-11-2024/,Warszawa, 6.11.2024r.,Torwar,"Po szybko wyprzedanym pierwszym koncercie Cigarettes After Sex, organizator ogłosił drugi koncert, dzień po pierwsyzm występie grupy w Polsce 
 ",52.2296756,21.0122287
99,99,UADA,https://koncertyw.pl/uada-krakow-kwadrat-6-11-2024/,Kraków, 6.11.2024r.,Kwadrat,,50.0839039,19.9964117
100,100,Myles Kennedy,https://koncertyw.pl/myles-kennedy-warszawa-progresja-7-11-2024/,Warszawa, 7.11.2024r.,Progresja,"Myles Kennedy, którego możecie znać z grania w Alter Bridge czy też śpiewaniu w kolaboracji ze Slashem i The Conspirators, wystąpi w Polsce na solowym koncercie! Myles Kennedy zagra w warszawskiej Progresji 7. listopada 2024 roku i będzie promować swój nowy, nadchodzący album „The Art of Letting Go”, który ukaże się na kilka tygodni przed polskim koncertem. A jako gość specjalny pojawi się blues-rockowa grupa Black River Delta. 
 ",52.2248057,20.9288555
101,101,UADA,https://koncertyw.pl/uada-warszawa-proxima-7-11-2024/,Warszawa, 7.11.2024r.,Proxima,,52.2126354,20.9872177
102,102,Royel Otis,https://koncertyw.pl/royel-otis-warszawa-hybrydy-7-11-2024/,Warszawa, 7.11.2024r.,Hybrydy,"Royel Otis, którzy działają już od ponad 5 lat, ale których świat nie dawno poznał szerzej dzięki ich coverowi utworu „Murder on the dance floor”, zagrają swój pierwszy koncert w Polsce. Royel Otis zagrają w Warszawie w Hybrydach 7. listopada 2024 roku.  
 Sprzedaż biletów na koncert Royel Otis rozpocznie się 10. maja o godzinie 11. Za bilet trzeba zapłacić od 138,5zł plus opłata serwisowa. 
 ",52.232747,21.0115784
103,103,Laura Jane Grace,https://koncertyw.pl/laura-jane-grace-warszawa-hydrozagadka-7-11-2024/,Warszawa, 7.11.2024r.,Hydrozagadka,,52.2592766,21.0369122
104,104,Geoff Tate,https://koncertyw.pl/geoff-tate-warszawa-proxima-8-11-2024/,Warszawa, 8.11.2024r.,Proxima,,52.2126354,20.9872177
105,105,UADA,https://koncertyw.pl/uada-poznan-2progi-8-11-2024/,Poznań, 8.11.2024r.,other,,52.40567859999999,16.9312766
106,106,Miles Kane,https://koncertyw.pl/miles-kane-warszawa-niebo-9-11-2024/,Warszawa, 9.11.2024r.,Niebo,"Miles Kane, angielski muzyk kojarzony z brytyjską sceną gitarową, zagra trzy koncerty w Polsce, w tym w Warszawie w Niebie 9 listopada 2024 roku oraz w Krakowie i Poznaniu. Nie będzie to występ z całym zespołem, a na scenie pojawi się tylko Miles wraz z perkusistą. 
 W swojej solowej twórczości Miles Kane stawia przede wszystkim na rockową przebojowość z taką typową dla Brytyjczyków bezczelnością, która napędzana gitarowymi riffami pozwala przeć cały czas do przodu nie oglądając się za siebie, co najlepiej, moim zdaniem, pokazał na płycie „Coup de Grace”. 
 ",52.232359,21.018221
107,107,Geoff Tate,https://koncertyw.pl/geoff-tate-krakow-kwadrat-9-11-2024/,Kraków, 9.11.2024r.,Kwadrat,,50.0839039,19.9964117
108,108,Sum 41,https://koncertyw.pl/sum-41-lodz-atlas-arena-9-11-2024/,Warszawa, 9.11.2024r.,Atlas Arena,"Prawie 30-letnia kariera Sum 41 dobiega końca, a zespół wyrusza w pożegnalną trasę po Europie, na której znalazła się też Polska! Jeden z najbardziej znanych zespołów pop-punkowych zagra w Łodzi w Atlas Arenie 9. listopada 2024 roku! Będzie to być może ostatnia okazja do posłuchania „Still Waiting” czy „Fat Lip”. Jako support pojawi się walijska grupa Neck Deep, która idealnie wpasowuje się w graną przez Sum 41 muzykę. Będzie to dopiero czwarta wizyta Kanadyjczyków w Polsce. 
 Sprzedaż biletów rusza 28. czerwca o godzinie 10:00. Bilety na łódzki koncert Sum 41 w przypadku miejsc stojących kosztują od 265zł i 371zł dla Golden Circle. A na trybuny jest to wydatek od 212zł do 297zł. Do tych kwot może zostać doliczona opłata serwisowa. 
 ",52.2336814,20.9881202
109,109,Inside Seaside 2024,https://koncertyw.pl/inside-seaside-2024/,Gdańsk, 9-10.11.2024r.,other,,54.35202520000001,18.6466384
110,110,Been Stellar,https://koncertyw.pl/been-stellar-warszawa-hybrydy-9-11-2024/,Warszawa, 9.11.2024r.,Hybrydy,,52.232747,21.0115784
111,111,Miles Kane,https://koncertyw.pl/miles-kane-krakow-kwadrat-10-11-2024/,Kraków, 10.11.2024r.,Kwadrat,"Miles Kane, angielski muzyk kojarzony z brytyjską sceną gitarową, zagra trzy koncerty w Polsce, w tym w Krakowie w klubie Kwadrat 10 listopada 2024 roku oraz w Warszawie i Poznaniu. Nie będzie to występ z całym zespołem, a na scenie pojawi się tylko Miles wraz z perkusistą. 
 W swojej solowej twórczości Miles Kane stawia przede wszystkim na rockową przebojowość z taką typową dla Brytyjczyków bezczelnością, która napędzana gitarowymi riffami pozwala przeć cały czas do przodu nie oglądając się za siebie, co najlepiej, moim zdaniem, pokazał na płycie „Coup de Grace”. 
 ",50.0839039,19.9964117
112,112,While She Sleeps,https://koncertyw.pl/while-she-sleeps-warszawa-progresja-11-11-2024/,Warszawa, 11.11.2024r.,Progresja,"While She Sleeps, jeden z czołowych brytyjskich zespołów metalcore’owych wraz z Malevolence, Thrown i Resolve zagrają w warszawskiej Progresji 11. listopada 2024 roku. Fani metalcore’u i hardcore’u powinni być zadowoleni z takiego składu, który odwiedzi Warszawę. Warto dodać, że dla While She Sleeps będzie to dość szybki powrót do Polski i po ich dwóch koncertach na początku lipca tego roku., a koncert w Progresji będzie już ich piętnastym występem w Polsce. 
 Sprzedaż biletów na warszawski koncert While She Sleeps rusza 13. czerwca o godzinie 10:00. Ceny wejściówek rozpoczynają się od 139zł, ale do tej kwoty może zostać doliczona opłata serwisowa.  
 ",52.2248057,20.9288555
113,113,Miles Kane,https://koncertyw.pl/miles-kane-poznan-2progi-11-11-2024/,Poznań, 11.11.2024r.,2progi,"Miles Kane, angielski muzyk kojarzony z brytyjską sceną gitarową, zagra trzy koncerty w Polsce, w tym w Poznaniu w klubie 2progi 11 listopada 2024 roku oraz w Krakowie i Warszawie. Nie będzie to występ z całym zespołem, a na scenie pojawi się tylko Miles wraz z perkusistą. 
 W swojej solowej twórczości Miles Kane stawia przede wszystkim na rockową przebojowość z taką typową dla Brytyjczyków bezczelnością, która napędzana gitarowymi riffami pozwala przeć cały czas do przodu nie oglądając się za siebie, co najlepiej, moim zdaniem, pokazał na płycie „Coup de Grace”. 
 ",52.4148447,16.9264591
114,114,Metz,https://koncertyw.pl/metz-krakow-zascianek-12-11-2024/,Kraków, 12.11.2024r.,Zaścianek,,50.0546571,19.9031502
115,115,Black Sabbitch,https://koncertyw.pl/black-sabbitch-warszawa-voodoo-12-11-2024/,Warszawa, 12.11.2024r.,VooDoo,,52.224318,20.9591346
116,116,Lucifer,https://koncertyw.pl/lucifer-poznan-2progi-12-11-2024/,Poznań, 12.11.2024r.,2progi,,52.4148447,16.9264591
117,117,Pins & Knuckles Faces of Death Tour,https://koncertyw.pl/pins-knuckles-faces-of-death-tour-warszawa-proxima-13-11-2024/,Warszawa, 13.11.2024r.,Proxima,"Pins & Knuckles Faces of Death Tour, to trasa koncertowa, na której możecie zobaczyć takie kapele jak Veil of Maya, Signs of the Swarm, Varials i To the Grave. Zestaw ten będziecie mogli zobaczyć 13. listopada 2024 roku w Proximie w Warszawie. 
 Sprzedaż biletów na Pins & Knuckles Faces of Death Tour 2024 rozpocznie się 1. maja. Za wejściówkę trzeba będzie zapłacić od 139zł. 
 ",52.2126354,20.9872177
118,118,Metz,https://koncertyw.pl/metz-warszawa-hydrozagadka-13-11-2024/,Warszawa, 13.11.2024r.,Hydrozagadka,,52.2592766,21.0369122
119,119,ZHU,https://koncertyw.pl/zhu-warszawa-palladium-13-11-2024/,Warszawa, 13.11.2024r.,Palladium,,52.232746,21.0117418
120,120,Night Lovell,https://koncertyw.pl/night-lovell-warszawa-progresja-13-11-2024/,Warszawa, 13.11.2024r.,Progresja,,52.2248057,20.9288555
121,121,Phoria,https://koncertyw.pl/phoria-warszawa-terminal-kultury-13-11-2024/,Warszawa, 13.11.2024r.,other,,52.2296756,21.0122287
122,122,1000mods,https://koncertyw.pl/1000mods-krakow-zascianek-13-11-2024/,Kraków, 13.11.2024r.,Zaścianek,,50.0546571,19.9031502
123,123,Jacob Collier,https://koncertyw.pl/jacob-collier-lodz-atlas-arena-14-11-2024/,Łódź, 14.11.2024r.,Atlas Arena,,51.7579433,19.4286245
124,124,DakhaBrakha,https://koncertyw.pl/dakhabrakha-warszawa-progresja-14-11-2024/,Warszawa, 14.11.2024r.,Progresja,,52.2248057,20.9288555
125,125,Lucifer,https://koncertyw.pl/lucifer-warszawa-hybrydy-14-11-2024/,Warszawa, 14.11.2024r.,Hybrydy,,52.232747,21.0115784
126,126,DakhaBrakha,https://koncertyw.pl/dakhabrakha-gdansk-stary-manez-15-11-2024/,Gdańsk, 15.11.2024r.,Stary Maneż,,54.3808646,18.5886495
127,127,Yung Gravy,https://koncertyw.pl/yung-gravy-warszawa-praga-centrum-15-11-2024/,Warszawa, 15.11.2024r.,Praga Centrum,,52.2616198,21.0493592
128,128,Integrity,https://koncertyw.pl/integrity-warszawa-hydrozagadka-15-11-2024/,Warszawa, 15.11.2024r.,Hydrozagadka,,52.2592766,21.0369122
129,129,Cults,https://koncertyw.pl/cults-warszawa-niebo-15-11-2024/,Warszawa, 15.11.2024r.,Niebo,,52.232359,21.018221
130,130,Personal Trainer,https://koncertyw.pl/personal-trainer-warszawa-bardzo-bardzo-15-11-2024/,Warszawa, 15.11.2024r.,BARdzo Bardzo,,52.2293597,21.0178105
131,131,Lucifer,https://koncertyw.pl/lucifer-krakow-hype-park-15-11-2024/,Kraków, 15.11.2024r.,Hype Park,,50.0776878,19.9435427
132,132,Molchat Doma,https://koncertyw.pl/molchat-doma-gdansk-stary-manez-16-11-2024/,Gdańsk, 16.11.2024r.,Stary Maneż,,54.3808646,18.5886495
133,133,Andrea Bocelli,https://koncertyw.pl/andrea-bocelli-krakow-tauron-arena-16-11-2024/,Kraków, 16.11.2024r.,Tauron Arena,,50.0677147,19.9913921
134,134,DakhaBrakha,https://koncertyw.pl/dakhabrakha-poznan-ck-zamek-16-11-2024/,Poznań, 16.11.2024r.,CK Zamek,,52.407829,16.9191553
135,135,Integrity,https://koncertyw.pl/integrity-poznan-2progi-16-11-2024/,Poznań, 16.11.2024r.,2progi,,52.4148447,16.9264591
136,136,Molchat Doma,https://koncertyw.pl/molchat-doma-warszawa-progresja-17-11-2024/,Warszawa, 17.11.2024r.,Progresja,,52.2248057,20.9288555
137,137,Helmet,https://koncertyw.pl/helmet-warszawa-hybrydy-17-11-2024/,Warszawa, 17.11.2024r.,Hybrydy,,52.232747,21.0115784
138,138,Helmet,https://koncertyw.pl/helmet-poznan-blue-note-18-11-2024/,Poznań, 18.11.2024r.,other,,52.40567859999999,16.9312766
139,139,DakhaBrakha,https://koncertyw.pl/dakhabrakha-krakow-klub-studio-18-11-2024/,Kraków, 18.11.2024r.,Klub Studio,,50.0680363,19.9082968
140,140,Accept,https://koncertyw.pl/accept-krakow-klub-studio-19-11-2024/,Kraków, 19.11.2024r.,Klub Studio,"Niedawno mogliście ich zobaczyć na Mysticu, a na jesień ponownie pojawią się w Polsce! Accept, legenda niemieckiego heavy metalu, zagra w krakowskim Klubie Studio 19 listopada 2024 roku! Będzie to już 17. występ zespołu w naszym kraju, a wy ponownie będziecie mieli okazję na zdarcie sobie gardła przy „Balls to the Wall”. Jak support wystąpią Phil Campbell & The Bastard Sons! 
 Sprzedaż biletów rozpocznie się 18. czerwca o godzinie 12. Za wejściówkę na krakowski koncert Accept trzeba zapłacić od 159zł do 199zł. Dostępne są także miejsca siedzące, które również kosztują 209zł. Do tych cen może zostać doliczona opłata serwisowa. 
 ",50.0680363,19.9082968
141,141,Agnostic Front,https://koncertyw.pl/agnostic-front-krakow-kwadrat-19-11-2024/,Kraków, 19.11.2024r.,Kwadrat,"Agnostic Front w towarzystwie Murphy’s Law i Violent Way wystąpią w krakowskim klubie Kwadrat 19. listopada 2024 roku! Dla fanów hardcore punku wizyta w Krakowie, aby zobaczyć Amerykanów w akcji, wydaje się wręcz obowiązkiem. 
 Bilety są już w sprzedaży, a my poznaliśmy ceny wejściówek na to wydarzenie. Bilety na krakowski koncert Agnostic Front można kupić już od 148zł. Do tej kwoty może zostać doliczona opłata serwisowa. 
 ",50.0839039,19.9964117
142,142,Xandria,https://koncertyw.pl/xandria-warszawa-hydrozagadka-19-11-2024/,Warszawa, 19.11.2024r.,Hydrozagadka,,52.2592766,21.0369122
143,143,DakhaBrakha,https://koncertyw.pl/dakhabrakha-wroclaw-a2-19-11-2024/,Wrocław, 19.11.2024r.,A2,,51.1084385,17.001901
144,144,You Me At Six,https://koncertyw.pl/you-me-at-six-warszawa-palladium-20-11-2024/,Warszawa, 20.11.2024r.,Palladium,,52.232746,21.0117418
145,145,Bob Vylan,https://koncertyw.pl/bob-vylan-wroclaw-transformator-21-11-2024/,Wrocław, 21.11.2024r.,other,"Czy da się połączyć rap, rock, metal i punk? Tak! A najlepszym tego przykładem jest zespół Bob Vylan, którzy w swojej muzyce postawili właśnie na taką mieszankę gatunkową. A okazję na sprawdzenie zespołu będziecie mieli pod koniec 2024 roku, kiedy to Bob Vylan zagrają 21. listopada we wrocławskim Transformatorze. 
 Sprzedaż biletów na wrocławki koncert Bob Vylan rusza 24. maja o godzinie 11:00. Ceny biletów rozpoczynają się od 99zł w przedsprzedaży, przez 109zł w kolejnej puli, aż do 120zł w dniu koncertu. Do tych kwot może zostać doliczona opłata serwisowa.  
 ",51.10929480000001,17.0386019
146,146,Sepultura,https://koncertyw.pl/sepultura-katowice-spodek-21-11-2024/,Katowice, 21.11.2024r.,Spodek,,50.26605310000001,19.0253699
147,147,Palaye Royale,https://koncertyw.pl/palaye-royale-poznan-b17-22-11-2024/,Poznań, 22.11.2024r.,B17,,52.3970819,16.8592685
148,148,Jacob Lee,https://koncertyw.pl/jacob-lee-warszawa-bardzo-bardzo-22-11-2024/,Warszawa, 22.11.2024r.,BARdzo Bardzo,,52.2293597,21.0178105
149,149,Lubomyr Melnyk,https://koncertyw.pl/lubomyr-melnyk-warszawa-niebo-20-11-2024/,Warszawa, 20.11.2024r.,Niebo,,52.232359,21.018221
150,150,Los Bitchos,https://koncertyw.pl/los-bitchos-warszawa-niebo-23-11-2024/,Warszawa, 23.11.2024r.,Niebo,"Los Bitchos, kobiecy zespół łączący w swojej muzycze latynoskie rytmy z popowymi melodiami i psychodelicznym zacięciem, zagrają swój drugi solowy koncert w Polsce w Warszawie 23. listopada 2024 roku. Ostatnie dwa występy Los Bitchos w Polsce to koncert na Open’er Festival oraz support przed King GIzzard and The Lizard Wizard w warszawskiej Progresji, na którym widzieliśmy Los Bitchos. 
 Sprzedaż biletów rozpocznie się 26. kwietnia. Ceny biletów na warszawski koncert Los Bitchos, który odbędzie się w listopadzie tego roku, zaczynają się od 114,45zł. 
 ",52.232359,21.018221
151,151,Alcest,https://koncertyw.pl/alcest-warszawa-proxima-24-11-2024/,Warszawa, 24.11.2024r.,Proxima,,52.2126354,20.9872177
152,152,Falling In Reverse,https://koncertyw.pl/falling-in-reverse-warszawa-expo-xxi-25-11-2024/,Łódź, 25.11.2024r.,Atlas Arena,"Ten wieczór to prawdziwa gratka dla fanów amerykańskiego melodyjnego rocka z końcówki pierwszej dekady XXI wieku. Na jednym koncercie pojawią się łączący metalcore i pop punk – Falling In Reverse, mieszający rap z rockiem i numetalem Hollywood Undead oraz najmłodsi z tej stawki – Sleep Theory. A taki zestaw zagra 25.11.2024r. w Warszawie w hali Expo XXI. 
 „Ze względu na duże wymagania produkcyjne koncert zespołu Falling In Reverse został przeniesiony do Atlas Arena w Łodzi.Wszystkie bilety na koncert pozostają ważne bez konieczności wymiany.W związku ze zmianą w lokalizacji koncertu możliwe jest dokonywanie zwrotu zakupionych biletów. Informujemy, że bilety na koncert wracają do sprzedaży – dostępne będą także miejsca siedzące.” 
 ",51.7579433,19.4286245
153,153,As I Lay Dying,https://koncertyw.pl/as-i-lay-dying-warszawa-progresja-26-11-2024/,Warszawa, 26.11.2024r.,Progresja,"Amerykański metalcore’owcy z As I Lay Dying wracają z nowym albumem, który będą promować również w Polsce, gdzie zagrają w warszawskiej Progresji 26. listopada 2024 roku. A na koncercie w Polsce towarzyszyć im będą Decapitated, Caliban oraz Left To Suffer. Szykuje się mocna, metalowa uczta pod koniec listopada w Warszawie. 
 Za wejściówkę na warszawski koncert As I Lay Dying trzeba zapłacić od 149zł plus opłata serwisowa. Sprzedaż biletów rusza 24. maja o godzinie 11:00 
 ",52.2248057,20.9288555
154,154,Sam Tompkins,https://koncertyw.pl/sam-tompkins-warszawa-hybrydy-27-11-2024/,Warszawa, 27.11.2024r.,Hybrydy,"20.00 – Sam Tompkins 
 Sam Tompkins, brytyjski muzyk, który zdobył popularność na TikToku zagra w Polsce. Sam Tompkins wystąpi w Warszawie w Hybrydach 27. listopada 2024 roku. Będzie to pierwszy koncert muzyka w Polsce. 
 ",52.232747,21.0115784
155,155,Two Another,https://koncertyw.pl/two-another-warszawa-hydrozagadka-27-11-2024/,Warszawa, 27.11.2024r.,Hydrozagadka,"Australijśki duet, Two Another, mieszający elektronikę z R&B czy soulem zagrają w Warszawie w Hydrozagadce 27.11.2024 roku. Nowa trasa promować będzie nadchodzący album duetu „Suburbia”, który ukaże się w również w listopadzie. 
 Sprzedaż biletów na warszawski koncert Two Another rozpocznie się 10. maja o godzinie 10, a za wejściówkę na koncert trzeba zapłacić, w zależności od puli biletów, 72,79zł, 83,34zł lub 93,9zł. Do tych kwoty może zostać doliczona opłata serwisowa. 
 ",52.2592766,21.0369122
156,156,Kakkmaddafakka,https://koncertyw.pl/kakkmaddafakka-gdansk-drizzly-grizzly-28-11-2024/,Gdańsk, 28.11.2024r.,Drizzly Grizzly,,54.3646788,18.6483732
157,157,Rejjie Snow,https://koncertyw.pl/rejjie-snow-warszawa-proxima-28-11-2024/,Warszawa, 28.11.2024r.,Proxima,,52.2126354,20.9872177
158,158,Kakkmaddafakka,https://koncertyw.pl/kakkmaddafakka-warszawa-hydrozagadka-29-11-2024/,Warszawa, 29.11.2024r.,Hydrozagadka,,52.2592766,21.0369122
159,159,Rejjie Snow,https://koncertyw.pl/rejjie-snow-krakow-hype-park-29-11-2024/,Kraków, 29.11.2024r.,Hype Park,,50.0776878,19.9435427
160,160,Blues Pills,https://koncertyw.pl/blues-pills-warszawa-niebo-30-11-2024/,Warszawa, 30.11.2024r.,Niebo,,52.232359,21.018221
161,161,Delving,https://koncertyw.pl/delving-warszawa-voodoo-1-12-2024/,Warszawa, 1.12.2024r.,VooDoo,,52.224318,20.9591346
162,162,Hidden Orchestra,https://koncertyw.pl/hidden-orchestra-warszawa-niebo-2-12-2024/,Warszawa, 2.12.2024r.,Niebo,,52.232359,21.018221
163,163,Dieter Bohlen,https://koncertyw.pl/dieter-bohlen-warszawa-progresja-2-12-2024/,Warszawa, 2.12.2024r.,Progresja,,52.2248057,20.9288555
164,164,Hidden Orchestra,https://koncertyw.pl/hidden-orchestra-poznan-blue-note-3-12-2024/,Poznań, 3.12.2024r.,other,,52.40567859999999,16.9312766
165,165,Faithless,https://koncertyw.pl/faithless-wroclaw-a2-3-12-2024/,Wrocław, 3.12.2024r.,A2,,51.1084385,17.001901
166,166,Role Model,https://koncertyw.pl/role-model-warszawa-proxima-4-12-2024/,Warszawa, 4.12.2024r.,Proxima,,52.2126354,20.9872177
167,167,Tangerine Dream,https://koncertyw.pl/tangerine-dream-warszawa-progresja-5-12-2024/,Warszawa, 5.12.2024r.,Progresja,,52.2248057,20.9288555
168,168,Die Antwoord,https://koncertyw.pl/die-antwoord-krakow-tauron-arena-6-12-2024/,Kraków, 6.12.2024r.,Tauron Arena,"Winter is coming, a razem z zimą do Polski przybędą również Die Antwoord! Ich ostatni koncert w warszawskiej Stodole wyprzedał się bardzo szybko, więc nie ma co się dziwić, że muzycy wracają jeszcze w tym samym roku z kolejną trasą. Die Antwoord zagrają w Krakowie w Tauron Arenie 6.12.2024r. Die Antwoord słyną ze swojego twórczego szaleństwa mieszając hip-hop z rave i elektroniką oraz prezentując oryginalny wizerunek. 
 Przedsprzedaż biletów rusza 9. sierpnia, a sprzedaż ogólna w poniedziałek, 12. sierpnia. Poznaliśmy ceny biletów na krakowski koncert Die Antwoord! Za miejsce na płycie trzeba zapłacić 289zł, a na trybunach od 240zł do 360zł. Są to podstawowe ceny, do których może zostać doliczona jeszcze opłata serwisowa. 
 ",50.0677147,19.9913921
169,169,Kaleo,https://koncertyw.pl/kaleo-wroclaw-a2-6-12-2024/,Wrocław, 6.12.2024r.,A2,"Kaleo, jedna z rockowych rewelacji poprzedniej dekady, którzy swoim debiutem „A/B” z 2016 roku mocno namieszali na gitarowej scenie zagrają kolejny koncert w Polsce! Kaleo zagrają 6. grudnia 2024 roku we wrocławskim klubie A2. Mimo, że pochodzą z nordyckiej części Europy to ich muzyka często przywodzi na myśl kalifornijskie słońce co możecie odnaleźć w takich utworach jak „No Good” czy „Automobile”. Chociaż największa sławę przyniosły im bardziej mroczne kompozycje. Potężne „Way Down We Go” czy „I Can’t Go on Without You”. Będzie to już piąty koncert Kaleo w Polsce. Poprzednio grali dwukrotnie na Open’erze i w Warszawie. Jako support przed Kaleo zagra Júníus Meyvant. 
 Przedsprzedaż Citi Handlowy rusza 5. czerwca, przedsprzedaż dzień później, a 7. czerwca bilety będą dostępne w ogólnej sprzedaży. A my poznaliśmy już ceny wejściówek na Kaleo. Bilety na wrocławski koncert Kaleo można kupić od 230zł plus opłata serwisowa. 
 ",51.1084385,17.001901
